��DatGeracaoConjuntoDados,NumAno,DscClassificacao,DescricaoCategoria,SigAgente,NumCNPJ,NumOrdemIASC,MdaIndicadorQualidade,MdaIndicadorSatisfacao,MdaIndicadorFidelidade,MdaIndicadorValor,MdaIndicadorConfianca,MdaSatisfacaoR2,MdaFidelidadeR2,MdaValorR2,MdaConfiancaR2,MdaPesoQualidadeInformacao,MdaPesoQualidadeAcesso,MdaPesoQualidadeConfiabilidade,MdaPesoSatisfacaoS1,MdaPesoSatisfacaoS2,MdaPesoSatisfacaoS3,MdaPesoFidelidadeV33,MdaPesoFidelidadeV34,MdaPesoFidelidadeV35,MdaPesoFidelidadeV36,MdaPesoValorV28,MdaPesoValorV29,MdaPesoValorV30,MdaPesoValorV31,MdaPesoValorV91,MdaPesoConfiancaV37,MdaPesoConfiancaV38,MdaPesoConfiancaV39,MdaPesoConfiancaV40,MdaMediaQualidadeInformacaoV15,MdaMediaQualidadeInformacaoV16,MdaMediaQualidadeInformacaoV21,MdaMediaQualidadeInformacaoV22,MdaMediaQualidadeInformacaoV23,MdaMediaQualidadeInformacaoV24,MdaMediaQualidadeInformacaoV90,MdaMediaQualidadeAcessoV10,MdaMediaQualidadeAcessoV11,MdaMediaQualidadeAcessoV12,MdaMediaQualidadeAcessoV17,MdaMediaQualidadeAcessoV19,MdaMediaQualidadeConfiabilidadeV8,MdaMediaQualidadeConfiabilidadeV9,MdaMediaQualidadeConfiabilidadeV13,MdaMediaQualidadeConfiabilidadeV14,MdaMediaQualidadeConfiabilidadeV18,MdaMediaQualidadeConfiabilidadeV20,MdaMediaSatisfacaoS1,MdaMediaSatisfacaoS2,MdaMediaSatisfacaoS3,MdaMediaFidelidadeV33,MdaMediaFidelidadeV34,MdaMediaFidelidadeV35,MdaMediaFidelidadeV36,MdaMediaFidelidadeV93,MdaMediaFidelidadeV94,MdaMediaValorV28,MdaMediaValorV29,MdaMediaValorV30,MdaMediaValorV31,MdaMediaValorV91,MdaMediaValorV92,MdaMediaConfiancaV37,MdaMediaConfiancaV38,MdaMediaConfiancaV39,MdaMediaConfiancaV40,MdaMediaQualidadeInformacao,MdaMediaQualidadeAcesso,MdaMediaQualidadeConfiabilidade,MdaMediaQualidade,MdaMediaSatisfacao,MdaMediaFidelidade,MdaMediaValor,MdaMediaConfianca,MdaDsvPadQualidadeInformacaoV15,MdaDsvPadQualidadeInformacaoV16,MdaDsvPadQualidadeInformacaoV21,MdaDsvPadQualidadeInformacaoV22,MdaDsvPadQualidadeInformacaoV23,MdaDsvPadQualidadeInformacaoV24,MdaDsvPadQualidadeInformacaoV90,MdaDsvPadQualidadeAcessoV10,MdaDsvPadQualidadeAcessoV11,MdaDsvPadQualidadeAcessoV12,MdaDsvPadQualidadeAcessoV17,MdaDsvPadQualidadeAcessoV19,MdaDsvPadQualidadeConfiabilidadeV8,MdaDsvPadQualidadeConfiabilidadeV9,MdaDsvPadQualidadeConfiabilidadeV13,MdaDsvPadQualidadeConfiabilidadeV14,MdaDsvPadQualidadeConfiabilidadeV18,MdaDsvPadQualidadeConfiabilidadeV20,MdaDsvPadSatisfacaoS1,MdaDsvPadSatisfacaoS2,MdaDsvPadSatisfacaoS3,MdaDsvPadFidelidadeV33,MdaDsvPadFidelidadeV34,MdaDsvPadFidelidadeV35,MdaDsvPadFidelidadeV36,MdaDsvPadFidelidadeV93,MdaDsvPadFidelidadeV94,MdaDsvPadValorV28,MdaDsvPadValorV29,MdaDsvPadValorV30,MdaDsvPadValorV31,MdaDsvPadValorV91,MdaDsvPadValorV92,MdaDsvPadConfiancaV37,MdaDsvPadConfiancaV38,MdaDsvPadConfiancaV39,MdaDsvPadConfiancaV40,MdaDsvPadQualidadeInformacao,MdaDsvPadQualidadeAcesso,MdaDsvPadQualidadeConfiabilidade,MdaDsvPadQualidade,MdaDsvPadSatisfacao,MdaDsvPadFidelidade,MdaDsvPadValor,MdaDsvPadConfianca,MdaCoeficienteQualidadeValor,MdaCoeficienteQualidadeSatisfacao,MdaCoeficienteValorSatisfacao,MdaCoeficienteQualidadeConfianca,MdaCoeficienteSatisfacaoConfianca,MdaCoeficienteConfiancaFidelidade,MdaCoeficienteSatisfacaoFidelidade,QtdSexoV11,QtdSexoV12,QtdFaixaEtariaV21,QtdFaixaEtariaV22,QtdFaixaEtariaV23,QtdFaixaEtariaV24,QtdFaixaEtariaV25,QtdFaixaEtariaV26,QtdFaixaEtariaV27,QtdFaixaEtariaV28,QtdFaixaEtariaV29,QtdEscolaridadeV31,QtdEscolaridadeV32,QtdEscolaridadeV33,QtdEscolaridadeV34,QtdEscolaridadeV35,QtdEscolaridadeV36,QtdEscolaridadeV37,QtdEscolaridadeV38,QtdEscolaridadeV39,QtdRendaV41,QtdRendaV42,QtdRendaV43,QtdRendaV44,QtdRendaV45,QtdRendaV46,QtdRendaV47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-01,2008,Concession�ria,Sul, Sudeste e Centro-Oeste at� 30 mil unidades consumidoras,Igua�u Energia,83855973000130,1,91,79999999999998,83,980000000000004,67,859999999999999,43,719999999999999,83,930000000000007,0,"4,747E+016",0,"1,355E+016",7,90000000000000,0,3054,0,"9,0550283E+016",0,"9,2381777E+016",0,"9,2925424E+016",0,"8,1074268E+016",0,"8,2101897E+016",0,"8,6565876E+016",,0,"6,8454972E+016",0,"9,1172051E+016",0,"8,9105171E+016",,0,"9,63725E+016",0,98954628,0,"9,8619506E+016",,0,"8,3595603E+016",0,"8,9584175E+016",0,"8,6875501E+016",0,"8,4601402E+016",9,1464649999999992,8,7839200000000002,9,1489360000000008,9,1614579999999997,9,1197920000000003,9,3200000000000003,,9,2577320000000007,9,3027029999999993,9,5833329999999997,9,5250000000000004,9,255100000000006,9,2550000000000008,9,50000000000008,9,3448279999999997,9,518129999999992,8,"9,9E+015",9,1752579999999995,8,1105529999999995,8,8249999999999993,8,7249999999999996,,5,4923859999999998,7,5449999999999999,7,9000000000000004,,,,5,2800000000000002,4,7638189999999998,4,7688439999999996,,,8,1060610000000004,8,4822340000000001,8,"9,65E+015",8,6479590000000002,9,1134280000000008,9,3388559999999998,9,1369830000000007,9,1964220000000001,8,5535180000000004,6,"9,79129E+015",4,"9,37554E+015",8,5503129999999992,1,2929999999999999,1,4970000000000001,1,840000000000001,1,609999999999999,1,760000000000001,1,2350000000000001,,1,349999999999999,1,2050000000000001,0,999,1,75,1,234,1,143,1,409,1,2350000000000001,1,2669999999999999,1,3260000000000001,1,4970000000000001,2,129,1,409,1,194,,3,1299999999999999,2,6200000000000001,2,3580000000000001,,,,2,4289999999999998,2,266,2,2789999999999999,,,1,498,1,458,1,1839999999999999,1,583,0,"9,57E+016",0,"7,97E+016",0,"9,15E+016",0,"8,18E+016",1,3129999999999999,2,2229999999999999,2,2770000000000001,1,232,0,"2,811E+016",0,"5,325E+016",0,"3,008E+016",0,"3,202E+016",0,"2,824E+016",0,"2,416E+016",0,"1,821E+016",54,146,0,16,35,52,44,35,18,0,0,0,130,21,8,37,2,2,0,0,5,162,27,5,1,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-01,2008,Concession�ria,Sul e Sudeste acima de 30 mil e at� 400 mil unidades consumidoras,DMED,23664303000104,2,79,769999999999996,81,189999999999998,55,579999999999998,38,560000000000002,85,189999999999998,0,"1,505E+016",0,"1,841E+016",0,533,0,"1,088E+016",0,"6,5866337E+016",0,"8,2004639E+016",0,"8,9691677E+016",0,"8,0651556E+016",0,"7,930056E+016",0,"4,2889753E+016",,0,"5,9440515E+016",0,"8,9791573E+016",0,91107388,,0,"9,639828E+016",0,96381929,0,"9,5888451E+016",,0,"6,9171945E+016",0,"6,847104E+016",0,"6,0334827E+016",0,"7,2426681E+016",5,6920000000000002,6,3360000000000003,8,"9,21053000000001E+015",6,532,5,5919999999999996,9,839999999999996,,8,1483050000000006,9,5555559999999993,9,7890300000000003,9,8821139999999996,8,3063830000000003,9,1280000000000001,8,7759999999999998,7,"9,53052E+015",7,1012149999999998,8,3320000000000007,7,6159999999999997,8,4280000000000008,8,1319999999999997,8,4039999999999999,,4,7400000000000002,6,2999999999999998,6,532,,,,4,532,4,5119999999999996,4,3680000000000003,,,9,1959999999999997,8,1224489999999996,9,4600000000000009,8,16807,7,261750000000003,9,1362769999999998,8,1510440000000006,8,1044990000000006,8,3213329999999992,5,8573329999999997,4,4706669999999997,8,6988140000000005,1,6319999999999999,2,202,1,4219999999999999,2,1680000000000001,1,7569999999999999,0,"9,38E+016",,1,2769999999999999,0,"7,28E+016",0,"3,98E+016",0,"3,56E+016",0,"7,71E+016",1,3799999999999999,1,249999999999999,0,"7,9E+016",1,579,0,8E+016,1,3899999999999999,1,143,0,"8,18E+016",0,"9,7E+016",,2,3290000000000002,1,988,1,5549999999999999,,,,1,6910000000000001,1,71,1,708,,,0,"8,35E+016",0,"9,87E+016",0,"9,14E+016",1,329999999999999,1,52,0,503,0,872,0,"6,38E+016",0,"6,68E+016",1,546,1,639,0,"6,39E+016",0,"2,308E+016",0,"3,269E+016",0,"1,374E+016",0,"1,645E+016",0,"2,27E+016",0,"2,612E+016",0,"2,69E+016",116,134,0,12,79,57,59,26,17,0,0,0,60,32,37,62,26,33,0,0,15,135,74,23,3,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-01,2008,Concession�ria,Sul, Sudeste e Centro-Oeste at� 30 mil unidades consumidoras,Eflul,86531175000140,3,82,680000000000007,77,400000000000006,52,109999999999999,45,509999999999998,74,560000000000002,0,"4,976E+016",0,1641,3,19000000000000,0,"2,794E+016",0,"8,6939149E+016",0,87806023,0,"8,9108827E+016",0,"7,4474085E+016",0,"8,6835455E+016",0,"8,2510701E+016",,0,"8,1915364E+016",0,"9,2061291E+016",0,"8,9347653E+016",,0,"9,3328693E+016",0,"9,8119191E+016",0,"9,7858951E+016",,0,"8,8886656E+016",0,"8,7045961E+016",0,"8,5801645E+016",0,"8,8799598E+016",7,3115579999999998,7,8049999999999997,8,"9,39698E+015",7,2908160000000004,7,2176169999999997,8,7449999999999992,,8,75,9,1020409999999998,9,1500000000000004,9,1150000000000002,8,5850000000000009,8,6999999999999993,8,2799999999999994,8,6597939999999998,8,2397960000000001,8,4572859999999999,8,6130650000000006,8,3149999999999995,7,"9,2E+015",7,7000000000000002,,4,8099999999999996,5,8899999999999997,6,29,,,,5,5300000000000002,4,"9,1E+015",4,8693470000000003,,,7,6299999999999999,7,3949999999999996,8,1850000000000005,7,6399999999999997,7,8849479999999996,8,"9,40408E+015",8,491657,8,4390040000000006,7,"9,78333E+015",5,6633329999999997,5,103116,7,7125000000000004,2,2999999999999998,2,121,1,3879999999999999,2,206,2,680000000000001,1,375,,1,2250000000000001,1,609999999999999,1,306,1,216,1,365,1,341,1,6539999999999999,1,5429999999999999,1,5,1,476,1,4890000000000001,1,885,1,667,1,5529999999999999,,2,"9,46E+015",2,7050000000000001,2,625,,,,2,3290000000000002,2,258,2,2599999999999998,,,1,6759999999999999,2,249999999999999,1,7450000000000001,1,"9,02E+015",1,4419999999999999,0,"9,33E+016",1,119,1,26,1,3799999999999999,2,4180000000000001,2,2010000000000001,1,6100000000000001,0,"1,786E+016",0,"6,068E+016",0,"2,566E+016",0,"3,109E+016",0,"2,551E+016",0,"2,789E+016",0,"1,906E+016",65,135,1,16,36,67,40,25,15,0,0,0,106,32,13,39,3,7,0,0,7,129,45,15,3,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-01,2008,Concession�ria,Sul e Sudeste acima de 30 mil e at� 400 mil unidades consumidoras,Energisa Minas Gerais,19527639000158,4,76,25,74,879999999999995,47,68,35,130000000000003,74,890000000000001,0,3579,0,2135,6,"75999999999999,9",0,"4,472E+016",0,"6,4671213E+016",0,"8,6259761E+016",0,"9,072168E+016",0,"8,1626068E+016",0,"8,3570624E+016",0,"8,7570124E+016",,0,"7,5415067E+016",0,"9,1643163E+016",0,"9,0479665E+016",,0,9355523,0,"9,5465516E+016",0,"9,3980071E+016",,0,"8,0110345E+016",0,"7,44267E+016",0,77099982,0,"7,5526913E+016",6,186992,6,6260159999999999,8,4801979999999997,6,4497989999999996,6,294119999999998,8,1983809999999995,,7,8902950000000001,8,29148,8,"9,95671E+015",9,2580650000000002,7,721311,8,6907630000000005,8,3333329999999997,7,5205479999999998,7,7269079999999999,7,8159999999999998,7,5495869999999998,7,"9,43775E+015",7,6706830000000004,7,6147539999999996,,4,403229999999999,5,7080000000000002,5,"9,1129E+015",,,,4,3253009999999996,4,2439999999999998,3,"9,16E+015",,,7,7489879999999998,7,3319150000000004,8,5120970000000007,7,3456219999999997,6,995133,8,4313640000000003,7,"9,39523E+015",7,7886740000000003,7,7430709999999996,5,2198710000000004,4,1617670000000002,7,7346550000000001,1,907,1,"9,36E+015",1,1659999999999999,2,59999999999998,1,8109999999999999,1,2729999999999999,,1,5740000000000001,1,891,1,419,1,1040000000000001,1,5589999999999999,1,4470000000000001,1,5189999999999999,1,5029999999999999,1,4990000000000001,1,5700000000000001,1,508,1,5740000000000001,1,2689999999999999,1,359,,2,2349999999999999,1,"9,26E+015",1,8540000000000001,,,,1,629,1,611,1,647,,,1,532,1,4339999999999999,1,6890000000000001,1,2969999999999999,1,149,1,171,1,900000000000001,0,"9,16E+016",1,1799999999999999,1,7130000000000001,1,536,1,145,0,"2,6E+016",0,"5,054E+016",0,"1,941E+016",0,"3,572E+016",0,"3,902E+016",0,"2,527E+016",0,"2,604E+016",103,147,1,12,43,61,60,48,25,0,0,0,93,39,27,61,7,23,0,0,28,131,67,19,5,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-01,2008,Concession�ria,Sudeste acima de 400 mil unidades consumidoras,CPFL Paulista,33050196000188,5,78,530000000000001,73,760000000000005,49,939999999999998,40,880000000000003,74,359999999999999,0,"5,971E+016",0,2596,7,56000000000000,0,"5,764E+016",0,"8,6927503E+016",0,88771875,0,"8,9953472E+016",0,"8,4222476E+016",0,"8,7762227E+016",0,"8,3797474E+016",,0,"8,6858019E+016",0,94638727,0,"9,3469912E+016",,0,"9,644473E+016",0,"9,8492761E+016",0,"9,8355179E+016",,0,"8,9560175E+016",0,"8,554181E+016",0,79081762,0,"8,8589105E+016",8,155899999999995,7,6004509999999996,8,7061499999999992,7,8844440000000002,7,8797329999999999,8,178569999999993,,7,8614319999999998,7,8278299999999996,8,7146170000000005,9,1533329999999999,7,6097000000000001,8,4511109999999992,7,7772829999999997,7,"9,2623E+015",7,90625,8,1111109999999993,7,5520360000000002,7,7199999999999998,7,7366070000000002,7,4543429999999997,,5,22219999999997,5,5580360000000004,5,8886409999999998,,,,4,7438750000000001,4,6600000000000001,4,6355560000000002,,,7,6367710000000004,7,2134830000000001,8,4422219999999992,7,5403589999999996,8,173710000000007,8,2333820000000006,7,"9,54003E+015",8,682519999999993,7,6369829999999999,5,4829660000000002,4,6798099999999998,7,7082090000000001,1,71,2,3279999999999998,1,73,1,7330000000000001,1,8080000000000001,1,754,,1,754,2,1920000000000002,1,748,1,6259999999999999,1,"9,35E+015",1,5389999999999999,2,73,1,"9,61E+015",1,8069999999999999,1,7989999999999999,2,234,1,6699999999999999,1,5669999999999999,1,5589999999999999,,2,5859999999999999,2,6000000000000001,2,5529999999999999,,,,1,752,1,7190000000000001,1,7190000000000001,,,1,74,2,499999999999998,1,514,1,833,1,3120000000000001,1,3009999999999999,1,2869999999999999,1,151,1,363,2,3650000000000002,1,6910000000000001,1,534,0,"2,749E+016",0,"6,227E+016",0,"2,978E+016",0,"3,945E+016",0,"4,144E+016",0,"2,725E+016",0,2757,150,300,0,15,60,85,110,91,89,0,0,0,252,54,16,99,11,18,0,0,30,272,97,42,6,1,2,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-01,2008,Concession�ria,Sudeste acima de 400 mil unidades consumidoras,Neoenergia Elektro,2328280000197,6,77,579999999999998,72,670000000000002,46,560000000000002,41,259999999999998,73,400000000000006,0,6E+016,0,"2,156E+016",2,82000000000000,0,5302,0,"8,8975243E+016",0,"8,8780994E+016",0,"9,1170535E+016",0,"8,4971029E+016",0,"8,6754522E+016",0,"8,0613058E+016",,0,"8,8511157E+016",0,"9,4158803E+016",0,"9,3565117E+016",,0,"9,5931503E+016",0,"9,8441017E+016",0,"9,7847517E+016",,0,"8,4656465E+016",0,"8,4809591E+016",0,"8,1089692E+016",0,"8,5825872E+016",7,8660709999999998,7,4977169999999997,8,6477269999999997,7,8303570000000002,7,6433410000000004,7,8973209999999998,,7,8699760000000003,7,"9,59716E+015",8,5578699999999994,9,40089,7,5198140000000002,8,5977779999999999,7,"9,93333E+015",7,6961329999999997,7,7090909999999999,8,336320000000008,7,1515839999999997,7,733333,7,5511109999999997,7,325056,,4,7844439999999997,5,137778,5,6266670000000003,,,,4,7622220000000004,4,7111109999999998,4,6666670000000003,,,7,581448,7,1483150000000002,8,2561250000000008,7,4674160000000001,7,8970890000000002,8,1894930000000006,7,8635919999999997,7,"9,83391E+015",7,5365000000000002,5,182963,4,7133330000000004,7,6133259999999998,1,845,2,323,1,627,1,6599999999999999,1,8200000000000001,1,6679999999999999,,1,6060000000000001,2,1419999999999999,1,746,1,6299999999999999,1,732,1,5209999999999999,2,4,1,8859999999999999,1,778,1,53,2,2410000000000001,1,8720000000000001,1,575,1,569,,2,6560000000000001,2,7080000000000002,2,6949999999999998,,,,1,819,1,7450000000000001,1,72,,,1,643,1,"9,53E+015",1,5660000000000001,1,722,1,3200000000000001,1,24,1,2370000000000001,1,135,1,4079999999999999,2,4740000000000002,1,7150000000000001,1,4490000000000001,0,"1,679E+016",0,"6,807E+016",0,2601,0,"3,583E+016",0,"4,094E+016",0,"2,09E+016",0,"2,74E+016",148,302,0,16,68,81,93,100,92,0,0,0,248,66,19,87,10,20,0,0,21,272,105,43,7,1,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-01,2008,Concession�ria,Nordeste,Sulgipe,13255658000196,7,68,150000000000006,71,489999999999995,51,729999999999997,42,609999999999999,71,60000000000002,0,"5,761E+016",0,"2,207E+016",0,504,0,"5,593E+016",0,"8,7964142E+016",0,"9,0727235E+016",0,"9,3882552E+016",0,"8,5477833E+016",0,"9,1730842E+016",0,"8,9437143E+016",,0,"9,6827228E+016",0,"9,8994562E+016",0,"9,912713E+016",,0,"9,9786219E+016",0,"9,987183E+016",0,"9,9828492E+016",,0,"9,5831307E+016",0,"9,6480483E+016",0,"9,7467066E+016",0,"9,6711899E+016",6,4034329999999997,7,173387,7,2813850000000002,6,5406500000000003,6,4878049999999998,7,6586350000000003,,7,535709999999998,7,892860000000004,7,1616770000000001,8,3453820000000007,7,267442,7,5,6,"9,87903E+015",6,5494510000000004,7,994149999999996,7,4309620000000001,6,"9,66102E+015",7,5279999999999996,7,3799999999999999,7,4000000000000004,,5,6600000000000001,5,6360000000000001,5,6719999999999997,,,,4,8319999999999999,4,8399999999999999,4,8319999999999999,,,7,4578309999999997,7,302041,7,4314520000000002,7,390244,6,"9,24216E+015",7,3834710000000001,7,889720000000001,7,1322200000000002,7,4359999999999999,5,6559999999999997,4,8346669999999996,7,3953920000000002,2,5350000000000001,2,371,1,6559999999999999,2,4039999999999999,2,4569999999999999,1,492,,1,6870000000000001,1,6519999999999999,1,641,1,4890000000000001,1,7609999999999999,1,8440000000000001,2,1349999999999998,2,1240000000000001,1,704,1,931,2,840000000000001,1,6890000000000001,1,78,1,774,,3,899999999999999,3,1320000000000001,3,117,,,,1,7709999999999999,1,756,1,766,,,1,99,2,1819999999999999,2,1480000000000001,2,1349999999999998,1,7090000000000001,1,4350000000000001,1,534,1,4159999999999999,1,5549999999999999,3,609999999999999,1,7609999999999999,2,430000000000001,0,"2,246E+016",0,"6,463E+016",0,"2,598E+016",0,"3,814E+016",0,"4,152E+016",0,"2,675E+016",0,"2,333E+016",61,189,0,22,56,68,48,28,28,0,0,0,80,25,46,95,4,0,0,0,73,152,24,1,0,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-01,2008,Concession�ria,Sul, Sudeste e Centro-Oeste at� 30 mil unidades consumidoras,Mux Energia,97578090000134,8,75,420000000000002,71,390000000000001,44,719999999999999,46,30000000000001,76,769999999999996,0,"3,628E+016",0,"2,246E+016",0,201,0,"3,632E+016",0,"8,8703868E+016",0,"8,7390369E+016",0,"9,1457452E+016",0,"7,1034175E+016",0,"7,893873E+016",0,"7,6671132E+016",,0,"7,7160304E+016",0,"9,0030579E+016",0,"9,0295695E+016",,0,"8,8178749E+016",0,"9,4350196E+016",0,"9,2585826E+016",,0,"8,0857501E+016",0,"8,7534145E+016",0,"8,6093664E+016",0,"8,7870708E+016",7,6699999999999999,7,307690000000003,7,7567570000000003,7,336735,6,"9,20635E+015",8,1565659999999998,,8,1138209999999997,8,3097349999999999,8,5641029999999994,8,3450000000000006,8,1127819999999993,7,6582910000000002,7,292929,7,3253009999999996,7,3690480000000003,7,"9,10526E+015",8,1025639999999992,7,8844219999999998,7,49999999999999,7,4321609999999998,,4,4484539999999999,4,"9,33333E+015",5,6082470000000004,,,,5,4263960000000004,5,1464650000000001,4,8680199999999996,,,7,5459180000000003,7,828125,8,1589740000000006,8,810809999999993,7,4785769999999996,8,2890879999999996,7,6097770000000002,7,7924810000000004,7,4405279999999996,4,"9,96678E+015",5,14696,7,"9,03525E+015",1,7450000000000001,1,7070000000000001,1,2410000000000001,1,804,1,889,1,4179999999999999,,1,161,1,103,0,"9,84E+016",1,444,1,2350000000000001,1,3240000000000001,1,571,1,660000000000001,1,3280000000000001,1,3660000000000001,1,371,1,1779999999999999,1,347,1,196,,2,1920000000000002,2,979999999999999,1,8080000000000001,,,,1,728,1,6020000000000001,1,5149999999999999,,,1,335,1,377,1,1519999999999999,1,248,1,3,0,"9,34E+016",0,"9,57E+016",0,"9,49E+016",0,"9,39E+016",1,74,1,48,1,940000000000001,0,1419,0,"5,967E+016",0,"1,783E+016",0,"3,313E+016",0,"3,526E+016",0,2477,0,"2,882E+016",86,114,1,9,34,40,46,39,31,0,0,0,114,29,5,36,4,12,0,0,10,136,39,13,1,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
